deltaH: 0.175781
Omega_M  Omega_Lambda   Likelihood
0.681250 0.482812 0.999453 
0.681250 0.487500 0.999431 
0.681250 0.492188 0.999409 
0.681250 0.496875 0.999386 
0.681250 0.501563 0.999362 
0.681250 0.506250 0.999337 
0.681250 0.510937 0.999312 
0.681250 0.515625 0.999286 
0.681250 0.520312 0.999258 
0.681250 0.525000 0.999230 
0.681250 0.529687 0.999202 
0.681250 0.534375 0.999172 
0.681250 0.539062 0.999142 
0.681250 0.543750 0.999111 
0.681250 0.548438 0.999079 
0.681250 0.553125 0.999046 
0.681250 0.557812 0.999012 
0.681250 0.562500 0.998978 
0.681250 0.567187 0.998942 
0.681250 0.571875 0.998906 
0.681250 0.576562 0.998869 
0.681250 0.581250 0.998832 
0.681250 0.585938 0.998793 
0.681250 0.590625 0.998753 
0.681250 0.595313 0.998713 
0.681250 0.600000 0.998672 
0.681250 0.604687 0.998629 
0.681250 0.609375 0.998586 
0.681250 0.614062 0.998542 
0.681250 0.618750 0.998498 
0.681250 0.623437 0.998452 
0.681250 0.628125 0.998405 
0.681250 0.632812 0.998358 
0.681250 0.637500 0.998310 
0.681250 0.642188 0.998260 
0.681250 0.646875 0.998210 
0.681250 0.651562 0.998159 
0.681250 0.656250 0.998107 
0.681250 0.660937 0.998054 
0.681250 0.665625 0.998001 
0.681250 0.670312 0.997946 
0.681250 0.675000 0.997890 
0.681250 0.679688 0.997834 
0.681250 0.684375 0.997776 
0.681250 0.689063 0.997718 
0.681250 0.693750 0.997658 
0.681250 0.698437 0.997598 
0.681250 0.703125 0.997537 
0.681250 0.707812 0.997474 
0.681250 0.712500 0.997411 
0.681250 0.717187 0.997347 
0.681250 0.721875 0.997282 
0.681250 0.726562 0.997216 
0.681250 0.731250 0.997148 
0.681250 0.735938 0.997080 
0.681250 0.740625 0.997011 
0.681250 0.745312 0.996941 
0.681250 0.750000 0.996870 
0.681250 0.754687 0.996798 
0.681250 0.759375 0.996725 
0.681250 0.764062 0.996651 
0.681250 0.768750 0.996576 
0.681250 0.773438 0.996500 
0.681250 0.778125 0.996423 
0.681250 0.782813 0.996344 
0.681250 0.787500 0.996265 
0.681250 0.792187 0.996185 
0.681250 0.796875 0.996104 
0.681250 0.801562 0.996021 
0.681250 0.806250 0.995938 
0.681250 0.810937 0.995853 
0.681250 0.815625 0.995768 
0.681250 0.820312 0.995681 
0.681250 0.825000 0.995594 
0.681250 0.829688 0.995505 
0.681250 0.834375 0.995415 
0.681250 0.839062 0.995324 
0.681250 0.843750 0.995232 
0.681250 0.848437 0.995139 
0.681250 0.853125 0.995045 
0.681250 0.857812 0.994950 
0.681250 0.862500 0.994853 
0.681250 0.867188 0.994756 
0.681250 0.871875 0.994657 
0.681250 0.876563 0.994557 
0.681250 0.881250 0.994456 
0.681250 0.885937 0.994354 
0.681250 0.890625 0.994251 
0.681250 0.895312 0.994147 
0.681250 0.900000 0.994041 
0.681250 0.904687 0.993934 
0.681250 0.909375 0.993827 
0.681250 0.914062 0.993717 
0.681250 0.918750 0.993607 
0.681250 0.923437 0.993496 
0.681250 0.928125 0.993383 
0.681250 0.932812 0.993269 
0.681250 0.937500 0.993154 
0.681250 0.942187 0.993038 
0.681250 0.946875 0.992921 
0.681250 0.951562 0.992802 
0.681250 0.956250 0.992682 
0.681250 0.960938 0.992561 
0.681250 0.965625 0.992439 
0.681250 0.970312 0.992315 
0.681250 0.975000 0.992190 
0.681250 0.979687 0.992064 
0.681250 0.984375 0.991937 
0.681250 0.989062 0.991808 
0.681250 0.993750 0.991679 
0.681250 0.998437 0.991547 
0.681250 1.003125 0.991415 
0.681250 1.007812 0.991281 
0.681250 1.012500 0.991146 
0.681250 1.017187 0.991010 
0.681250 1.021875 0.990872 
0.681250 1.026563 0.990733 
0.681250 1.031250 0.990593 
0.681250 1.035937 0.990451 
0.681250 1.040625 0.990308 
0.681250 1.045312 0.990164 
0.681250 1.050000 0.990018 
0.681250 1.054688 0.989871 
0.681250 1.059375 0.989722 
0.681250 1.064062 0.989573 
0.681250 1.068750 0.989421 
0.681250 1.073438 0.989269 
0.681250 1.078125 0.989115 
0.681250 1.082812 0.988960 
0.681250 1.087500 0.988803 
0.681250 1.092187 0.988645 
0.681250 1.096875 0.988485 
0.681250 1.101562 0.988324 
0.681250 1.106250 0.988161 
0.681250 1.110937 0.987997 
0.681250 1.115625 0.987832 
0.681250 1.120313 0.987665 
0.681250 1.125000 0.987497 
0.681250 1.129687 0.987327 
0.681250 1.134375 0.987156 
0.681250 1.139062 0.986983 
0.681250 1.143750 0.986808 
0.681250 1.148438 0.986633 
0.681250 1.153125 0.986455 
0.681250 1.157812 0.986277 
0.681250 1.162500 0.986096 
0.681250 1.167188 0.985914 
0.681250 1.171875 0.985731 
0.681250 1.176562 0.985546 
0.681250 1.181250 0.985359 
0.681250 1.185937 0.985171 
0.681250 1.190625 0.984981 
0.681250 1.195312 0.984790 
0.681250 1.200000 0.984597 
0.684375 0.004687 0.998045 
0.684375 0.009375 0.998089 
0.684375 0.014062 0.998132 
0.684375 0.018750 0.998175 
0.684375 0.023438 0.998217 
0.684375 0.028125 0.998259 
0.684375 0.032813 0.998300 
0.684375 0.037500 0.998341 
0.684375 0.042187 0.998381 
0.684375 0.046875 0.998420 
0.684375 0.051562 0.998460 
0.684375 0.056250 0.998498 
0.684375 0.060937 0.998536 
0.684375 0.065625 0.998573 
0.684375 0.070312 0.998610 
0.684375 0.075000 0.998647 
0.684375 0.079687 0.998683 
0.684375 0.084375 0.998718 
0.684375 0.089063 0.998753 
0.684375 0.093750 0.998787 
0.684375 0.098437 0.998821 
0.684375 0.103125 0.998854 
0.684375 0.107812 0.998886 
0.684375 0.112500 0.998918 
0.684375 0.117188 0.998949 
0.684375 0.121875 0.998980 
0.684375 0.126562 0.999010 
0.684375 0.131250 0.999040 
0.684375 0.135937 0.999069 
0.684375 0.140625 0.999098 
0.684375 0.145312 0.999126 
0.684375 0.150000 0.999153 
0.684375 0.154688 0.999180 
0.684375 0.159375 0.999206 
0.684375 0.164062 0.999232 
0.684375 0.168750 0.999257 
0.684375 0.173437 0.999281 
0.684375 0.178125 0.999305 
0.684375 0.182812 0.999328 
0.684375 0.187500 0.999351 
0.684375 0.192187 0.999373 
0.684375 0.196875 0.999395 
0.684375 0.201563 0.999416 
0.684375 0.206250 0.999436 
0.684375 0.210938 0.999456 
0.684375 0.215625 0.999475 
0.684375 0.220312 0.999493 
0.684375 0.225000 0.999511 
0.684375 0.229687 0.999528 
0.684375 0.234375 0.999545 
0.684375 0.239062 0.999561 
0.684375 0.243750 0.999576 
0.684375 0.248437 0.999591 
0.684375 0.253125 0.999605 
0.684375 0.257812 0.999618 
0.684375 0.262500 0.999631 
0.684375 0.267187 0.999643 
0.684375 0.271875 0.999654 
0.684375 0.276562 0.999665 
0.684375 0.281250 0.999675 
0.684375 0.285938 0.999685 
0.684375 0.290625 0.999694 
0.684375 0.295312 0.999702 
0.684375 0.300000 0.999710 
0.684375 0.304688 0.999717 
0.684375 0.309375 0.999723 
0.684375 0.314062 0.999729 
0.684375 0.318750 0.999734 
0.684375 0.323437 0.999738 
0.684375 0.328125 0.999742 
0.684375 0.332813 0.999745 
0.684375 0.337500 0.999747 
0.684375 0.342187 0.999748 
0.684375 0.346875 0.999749 
0.684375 0.351562 0.999749 
0.684375 0.356250 0.999749 
0.684375 0.360937 0.999748 
0.684375 0.365625 0.999746 
0.684375 0.370312 0.999743 
0.684375 0.375000 0.999740 
0.684375 0.379688 0.999736 
0.684375 0.384375 0.999731 
0.684375 0.389062 0.999726 
0.684375 0.393750 0.999720 
0.684375 0.398438 0.999713 
0.684375 0.403125 0.999705 
0.684375 0.407812 0.999697 
0.684375 0.412500 0.999688 
0.684375 0.417187 0.999678 
0.684375 0.421875 0.999668 
0.684375 0.426563 0.999656 
0.684375 0.431250 0.999644 
0.684375 0.435937 0.999632 
0.684375 0.440625 0.999618 
0.684375 0.445312 0.999604 
0.684375 0.450000 0.999589 
0.684375 0.454687 0.999573 
0.684375 0.459375 0.999557 
0.684375 0.464062 0.999540 
0.684375 0.468750 0.999522 
0.684375 0.473437 0.999503 
0.684375 0.478125 0.999483 
0.684375 0.482812 0.999463 
0.684375 0.487500 0.999442 
0.684375 0.492188 0.999420 
0.684375 0.496875 0.999397 
0.684375 0.501563 0.999374 
0.684375 0.506250 0.999350 
0.684375 0.510937 0.999325 
0.684375 0.515625 0.999299 
0.684375 0.520312 0.999272 
0.684375 0.525000 0.999245 
0.684375 0.529687 0.999217 
0.684375 0.534375 0.999187 
0.684375 0.539062 0.999158 
0.684375 0.543750 0.999127 
0.684375 0.548438 0.999095 
0.684375 0.553125 0.999063 
0.684375 0.557812 0.999030 
0.684375 0.562500 0.998996 
0.684375 0.567187 0.998961 
0.684375 0.571875 0.998926 
0.684375 0.576562 0.998889 
0.684375 0.581250 0.998852 
0.684375 0.585938 0.998814 
0.684375 0.590625 0.998774 
0.684375 0.595313 0.998735 
0.684375 0.600000 0.998694 
0.684375 0.604687 0.998652 
0.684375 0.609375 0.998610 
0.684375 0.614062 0.998566 
0.684375 0.618750 0.998522 
0.684375 0.623437 0.998477 
0.684375 0.628125 0.998431 
0.684375 0.632812 0.998384 
0.684375 0.637500 0.998336 
0.684375 0.642188 0.998287 
0.684375 0.646875 0.998238 
0.684375 0.651562 0.998187 
0.684375 0.656250 0.998136 
0.684375 0.660937 0.998083 
0.684375 0.665625 0.998030 
0.684375 0.670312 0.997976 
0.684375 0.675000 0.997921 
0.684375 0.679688 0.997865 
0.684375 0.684375 0.997808 
0.684375 0.689063 0.997750 
0.684375 0.693750 0.997691 
0.684375 0.698437 0.997631 
0.684375 0.703125 0.997571 
0.684375 0.707812 0.997509 
0.684375 0.712500 0.997446 
0.684375 0.717187 0.997383 
0.684375 0.721875 0.997318 
0.684375 0.726562 0.997253 
0.684375 0.731250 0.997186 
0.684375 0.735938 0.997119 
0.684375 0.740625 0.997050 
0.684375 0.745312 0.996981 
0.684375 0.750000 0.996910 
0.684375 0.754687 0.996839 
0.684375 0.759375 0.996766 
0.684375 0.764062 0.996693 
0.684375 0.768750 0.996618 
0.684375 0.773438 0.996543 
0.684375 0.778125 0.996466 
0.684375 0.782813 0.996388 
0.684375 0.787500 0.996310 
0.684375 0.792187 0.996230 
0.684375 0.796875 0.996150 
0.684375 0.801562 0.996068 
0.684375 0.806250 0.995985 
0.684375 0.810937 0.995901 
0.684375 0.815625 0.995816 
0.684375 0.820312 0.995731 
0.684375 0.825000 0.995643 
0.684375 0.829688 0.995555 
0.684375 0.834375 0.995466 
0.684375 0.839062 0.995376 
0.684375 0.843750 0.995285 
0.684375 0.848437 0.995192 
0.684375 0.853125 0.995099 
0.684375 0.857812 0.995004 
0.684375 0.862500 0.994908 
0.684375 0.867188 0.994811 
0.684375 0.871875 0.994713 
0.684375 0.876563 0.994614 
0.684375 0.881250 0.994514 
0.684375 0.885937 0.994413 
0.684375 0.890625 0.994310 
0.684375 0.895312 0.994206 
0.684375 0.900000 0.994101 
0.684375 0.904687 0.993995 
0.684375 0.909375 0.993888 
0.684375 0.914062 0.993780 
0.684375 0.918750 0.993670 
0.684375 0.923437 0.993560 
0.684375 0.928125 0.993448 
0.684375 0.932812 0.993335 
0.684375 0.937500 0.993220 
0.684375 0.942187 0.993105 
0.684375 0.946875 0.992988 
0.684375 0.951562 0.992870 
0.684375 0.956250 0.992751 
0.684375 0.960938 0.992631 
0.684375 0.965625 0.992509 
0.684375 0.970312 0.992386 
0.684375 0.975000 0.992262 
0.684375 0.979687 0.992137 
0.684375 0.984375 0.992010 
0.684375 0.989062 0.991883 
0.684375 0.993750 0.991753 
0.684375 0.998437 0.991623 
0.684375 1.003125 0.991491 
0.684375 1.007812 0.991358 
0.684375 1.012500 0.991224 
0.684375 1.017187 0.991088 
0.684375 1.021875 0.990951 
0.684375 1.026563 0.990813 
0.684375 1.031250 0.990674 
0.684375 1.035937 0.990533 
0.684375 1.040625 0.990391 
0.684375 1.045312 0.990247 
0.684375 1.050000 0.990102 
0.684375 1.054688 0.989956 
0.684375 1.059375 0.989808 
0.684375 1.064062 0.989659 
0.684375 1.068750 0.989509 
0.684375 1.073438 0.989357 
0.684375 1.078125 0.989204 
0.684375 1.082812 0.989050 
0.684375 1.087500 0.988894 
0.684375 1.092187 0.988736 
0.684375 1.096875 0.988577 
0.684375 1.101562 0.988417 
0.684375 1.106250 0.988256 
0.684375 1.110937 0.988093 
0.684375 1.115625 0.987928 
0.684375 1.120313 0.987762 
0.684375 1.125000 0.987595 
0.684375 1.129687 0.987426 
0.684375 1.134375 0.987255 
0.684375 1.139062 0.987083 
0.684375 1.143750 0.986910 
0.684375 1.148438 0.986735 
0.684375 1.153125 0.986559 
0.684375 1.157812 0.986381 
0.684375 1.162500 0.986201 
0.684375 1.167188 0.986020 
0.684375 1.171875 0.985838 
0.684375 1.176562 0.985654 
0.684375 1.181250 0.985468 
0.684375 1.185937 0.985281 
0.684375 1.190625 0.985092 
0.684375 1.195312 0.984901 
0.684375 1.200000 0.984709 
0.687500 0.004687 0.998017 
0.687500 0.009375 0.998061 
0.687500 0.014062 0.998105 
0.687500 0.018750 0.998148 
0.687500 0.023438 0.998190 
0.687500 0.028125 0.998232 
0.687500 0.032813 0.998274 
0.687500 0.037500 0.998315 
0.687500 0.042187 0.998355 
0.687500 0.046875 0.998395 
0.687500 0.051562 0.998434 
0.687500 0.056250 0.998473 
0.687500 0.060937 0.998512 
0.687500 0.065625 0.998549 
0.687500 0.070312 0.998586 
0.687500 0.075000 0.998623 
0.687500 0.079687 0.998659 
0.687500 0.084375 0.998695 
0.687500 0.089063 0.998730 
0.687500 0.093750 0.998764 
0.687500 0.098437 0.998798 
0.687500 0.103125 0.998832 
0.687500 0.107812 0.998865 
0.687500 0.112500 0.998897 
0.687500 0.117188 0.998929 
0.687500 0.121875 0.998960 
0.687500 0.126562 0.998990 
0.687500 0.131250 0.999020 
0.687500 0.135937 0.999050 
0.687500 0.140625 0.999079 
0.687500 0.145312 0.999107 
0.687500 0.150000 0.999135 
0.687500 0.154688 0.999162 
0.687500 0.159375 0.999189 
0.687500 0.164062 0.999215 
0.687500 0.168750 0.999240 
0.687500 0.173437 0.999265 
0.687500 0.178125 0.999289 
0.687500 0.182812 0.999313 
0.687500 0.187500 0.999336 
0.687500 0.192187 0.999358 
0.687500 0.196875 0.999380 
0.687500 0.201563 0.999401 
0.687500 0.206250 0.999422 
0.687500 0.210938 0.999442 
0.687500 0.215625 0.999461 
0.687500 0.220312 0.999480 
0.687500 0.225000 0.999498 
0.687500 0.229687 0.999516 
0.687500 0.234375 0.999533 
0.687500 0.239062 0.999549 
0.687500 0.243750 0.999565 
0.687500 0.248437 0.999580 
0.687500 0.253125 0.999594 
0.687500 0.257812 0.999608 
0.687500 0.262500 0.999621 
0.687500 0.267187 0.999634 
0.687500 0.271875 0.999646 
0.687500 0.276562 0.999657 
0.687500 0.281250 0.999667 
0.687500 0.285938 0.999677 
0.687500 0.290625 0.999687 
0.687500 0.295312 0.999695 
0.687500 0.300000 0.999703 
0.687500 0.304688 0.999711 
0.687500 0.309375 0.999717 
0.687500 0.314062 0.999723 
0.687500 0.318750 0.999729 
0.687500 0.323437 0.999733 
0.687500 0.328125 0.999737 
0.687500 0.332813 0.999741 
0.687500 0.337500 0.999743 
0.687500 0.342187 0.999745 
0.687500 0.346875 0.999747 
0.687500 0.351562 0.999747 
0.687500 0.356250 0.999747 
0.687500 0.360937 0.999746 
0.687500 0.365625 0.999745 
0.687500 0.370312 0.999743 
0.687500 0.375000 0.999740 
0.687500 0.379688 0.999736 
0.687500 0.384375 0.999732 
0.687500 0.389062 0.999727 
0.687500 0.393750 0.999721 
0.687500 0.398438 0.999714 
0.687500 0.403125 0.999707 
0.687500 0.407812 0.999699 
0.687500 0.412500 0.999691 
0.687500 0.417187 0.999682 
0.687500 0.421875 0.999672 
0.687500 0.426563 0.999661 
0.687500 0.431250 0.999649 
0.687500 0.435937 0.999637 
0.687500 0.440625 0.999624 
0.687500 0.445312 0.999610 
0.687500 0.450000 0.999596 
0.687500 0.454687 0.999580 
0.687500 0.459375 0.999564 
0.687500 0.464062 0.999547 
0.687500 0.468750 0.999530 
0.687500 0.473437 0.999512 
0.687500 0.478125 0.999493 
0.687500 0.482812 0.999473 
0.687500 0.487500 0.999452 
0.687500 0.492188 0.999431 
0.687500 0.496875 0.999409 
0.687500 0.501563 0.999386 
0.687500 0.506250 0.999362 
0.687500 0.510937 0.999337 
0.687500 0.515625 0.999312 
0.687500 0.520312 0.999286 
0.687500 0.525000 0.999259 
0.687500 0.529687 0.999231 
0.687500 0.534375 0.999202 
0.687500 0.539062 0.999173 
0.687500 0.543750 0.999143 
0.687500 0.548438 0.999112 
0.687500 0.553125 0.999080 
0.687500 0.557812 0.999047 
0.687500 0.562500 0.999014 
0.687500 0.567187 0.998980 
0.687500 0.571875 0.998944 
0.687500 0.576562 0.998908 
0.687500 0.581250 0.998872 
0.687500 0.585938 0.998834 
0.687500 0.590625 0.998795 
0.687500 0.595313 0.998756 
0.687500 0.600000 0.998716 
0.687500 0.604687 0.998674 
0.687500 0.609375 0.998633 
0.687500 0.614062 0.998590 
0.687500 0.618750 0.998546 
0.687500 0.623437 0.998501 
0.687500 0.628125 0.998456 
0.687500 0.632812 0.998409 
0.687500 0.637500 0.998362 
0.687500 0.642188 0.998314 
0.687500 0.646875 0.998265 
0.687500 0.651562 0.998215 
0.687500 0.656250 0.998164 
0.687500 0.660937 0.998112 
0.687500 0.665625 0.998059 
0.687500 0.670312 0.998006 
0.687500 0.675000 0.997951 
0.687500 0.679688 0.997896 
0.687500 0.684375 0.997839 
0.687500 0.689063 0.997782 
0.687500 0.693750 0.997724 
0.687500 0.698437 0.997665 
0.687500 0.703125 0.997605 
0.687500 0.707812 0.997543 
0.687500 0.712500 0.997481 
0.687500 0.717187 0.997418 
0.687500 0.721875 0.997354 
0.687500 0.726562 0.997289 
0.687500 0.731250 0.997223 
0.687500 0.735938 0.997156 
0.687500 0.740625 0.997088 
0.687500 0.745312 0.997020 
0.687500 0.750000 0.996950 
0.687500 0.754687 0.996879 
0.687500 0.759375 0.996807 
0.687500 0.764062 0.996734 
0.687500 0.768750 0.996660 
0.687500 0.773438 0.996585 
0.687500 0.778125 0.996509 
0.687500 0.782813 0.996432 
0.687500 0.787500 0.996354 
0.687500 0.792187 0.996275 
0.687500 0.796875 0.996195 
0.687500 0.801562 0.996114 
0.687500 0.806250 0.996032 
0.687500 0.810937 0.995949 
0.687500 0.815625 0.995865 
0.687500 0.820312 0.995779 
0.687500 0.825000 0.995693 
0.687500 0.829688 0.995605 
0.687500 0.834375 0.995517 
0.687500 0.839062 0.995427 
0.687500 0.843750 0.995337 
0.687500 0.848437 0.995245 
0.687500 0.853125 0.995152 
0.687500 0.857812 0.995058 
0.687500 0.862500 0.994963 
0.687500 0.867188 0.994866 
0.687500 0.871875 0.994769 
0.687500 0.876563 0.994671 
0.687500 0.881250 0.994571 
0.687500 0.885937 0.994470 
0.687500 0.890625 0.994369 
0.687500 0.895312 0.994265 
0.687500 0.900000 0.994161 
0.687500 0.904687 0.994056 
0.687500 0.909375 0.993950 
0.687500 0.914062 0.993842 
0.687500 0.918750 0.993733 
0.687500 0.923437 0.993623 
0.687500 0.928125 0.993512 
0.687500 0.932812 0.993400 
0.687500 0.937500 0.993286 
0.687500 0.942187 0.993171 
0.687500 0.946875 0.993055 
0.687500 0.951562 0.992938 
0.687500 0.956250 0.992820 
0.687500 0.960938 0.992700 
0.687500 0.965625 0.992579 
0.687500 0.970312 0.992457 
0.687500 0.975000 0.992334 
0.687500 0.979687 0.992209 
0.687500 0.984375 0.992083 
0.687500 0.989062 0.991956 
0.687500 0.993750 0.991828 
0.687500 0.998437 0.991698 
0.687500 1.003125 0.991567 
0.687500 1.007812 0.991435 
0.687500 1.012500 0.991301 
0.687500 1.017187 0.991167 
0.687500 1.021875 0.991031 
0.687500 1.026563 0.990893 
0.687500 1.031250 0.990754 
0.687500 1.035937 0.990614 
0.687500 1.040625 0.990473 
0.687500 1.045312 0.990330 
0.687500 1.050000 0.990186 
0.687500 1.054688 0.990041 
0.687500 1.059375 0.989894 
0.687500 1.064062 0.989746 
0.687500 1.068750 0.989596 
0.687500 1.073438 0.989445 
0.687500 1.078125 0.989293 
0.687500 1.082812 0.989139 
0.687500 1.087500 0.988984 
0.687500 1.092187 0.988827 
0.687500 1.096875 0.988669 
0.687500 1.101562 0.988510 
0.687500 1.106250 0.988349 
0.687500 1.110937 0.988187 
0.687500 1.115625 0.988023 
0.687500 1.120313 0.987858 
0.687500 1.125000 0.987692 
0.687500 1.129687 0.987524 
0.687500 1.134375 0.987354 
0.687500 1.139062 0.987183 
0.687500 1.143750 0.987011 
0.687500 1.148438 0.986837 
0.687500 1.153125 0.986661 
0.687500 1.157812 0.986484 
0.687500 1.162500 0.986306 
0.687500 1.167188 0.986125 
0.687500 1.171875 0.985944 
0.687500 1.176562 0.985761 
0.687500 1.181250 0.985576 
0.687500 1.185937 0.985390 
0.687500 1.190625 0.985202 
0.687500 1.195312 0.985012 
0.687500 1.200000 0.984821 
0.690625 0.004687 0.997988 
0.690625 0.009375 0.998033 
0.690625 0.014062 0.998077 
0.690625 0.018750 0.998120 
0.690625 0.023438 0.998163 
0.690625 0.028125 0.998205 
0.690625 0.032813 0.998247 
0.690625 0.037500 0.998288 
0.690625 0.042187 0.998329 
0.690625 0.046875 0.998369 
0.690625 0.051562 0.998409 
0.690625 0.056250 0.998448 
0.690625 0.060937 0.998487 
0.690625 0.065625 0.998525 
0.690625 0.070312 0.998562 
0.690625 0.075000 0.998599 
0.690625 0.079687 0.998636 
0.690625 0.084375 0.998672 
0.690625 0.089063 0.998707 
0.690625 0.093750 0.998742 
0.690625 0.098437 0.998776 
0.690625 0.103125 0.998810 
0.690625 0.107812 0.998843 
0.690625 0.112500 0.998876 
0.690625 0.117188 0.998908 
0.690625 0.121875 0.998939 
0.690625 0.126562 0.998970 
0.690625 0.131250 0.999001 
0.690625 0.135937 0.999030 
0.690625 0.140625 0.999060 
0.690625 0.145312 0.999088 
0.690625 0.150000 0.999116 
0.690625 0.154688 0.999144 
0.690625 0.159375 0.999171 
0.690625 0.164062 0.999197 
0.690625 0.168750 0.999223 
0.690625 0.173437 0.999248 
0.690625 0.178125 0.999272 
0.690625 0.182812 0.999297 
0.690625 0.187500 0.999320 
0.690625 0.192187 0.999343 
0.690625 0.196875 0.999365 
0.690625 0.201563 0.999386 
0.690625 0.206250 0.999407 
0.690625 0.210938 0.999428 
0.690625 0.215625 0.999448 
0.690625 0.220312 0.999467 
0.690625 0.225000 0.999485 
0.690625 0.229687 0.999503 
0.690625 0.234375 0.999520 
0.690625 0.239062 0.999537 
0.690625 0.243750 0.999553 
0.690625 0.248437 0.999569 
0.690625 0.253125 0.999583 
0.690625 0.257812 0.999598 
0.690625 0.262500 0.999611 
0.690625 0.267187 0.999624 
0.690625 0.271875 0.999636 
0.690625 0.276562 0.999648 
0.690625 0.281250 0.999659 
0.690625 0.285938 0.999669 
0.690625 0.290625 0.999679 
0.690625 0.295312 0.999688 
0.690625 0.300000 0.999696 
0.690625 0.304688 0.999704 
0.690625 0.309375 0.999711 
0.690625 0.314062 0.999718 
0.690625 0.318750 0.999723 
0.690625 0.323437 0.999728 
