deltaH: 0.175781
0.431250 0.656250 0.994693 
0.431250 0.665625 0.994489 
0.431250 0.675000 0.994280 
0.431250 0.684375 0.994067 
0.431250 0.693750 0.993849 
0.431250 0.703125 0.993626 
0.431250 0.712500 0.993398 
0.431250 0.721875 0.993166 
0.431250 0.731250 0.992929 
0.431250 0.740625 0.992686 
0.431250 0.750000 0.992439 
0.431250 0.759375 0.992187 
0.431250 0.768750 0.991930 
0.431250 0.778125 0.991667 
0.431250 0.787500 0.991400 
0.431250 0.796875 0.991127 
0.431250 0.806250 0.990849 
0.431250 0.815625 0.990565 
0.431250 0.825000 0.990276 
0.431250 0.834375 0.989982 
0.431250 0.843750 0.989682 
0.431250 0.853125 0.989377 
0.431250 0.862500 0.989066 
0.431250 0.871875 0.988749 
0.431250 0.881250 0.988427 
0.431250 0.890625 0.988098 
0.431250 0.900000 0.987764 
0.431250 0.909375 0.987424 
0.431250 0.918750 0.987078 
0.431250 0.928125 0.986726 
0.431250 0.937500 0.986368 
0.431250 0.946875 0.986004 
0.431250 0.956250 0.985633 
0.431250 0.965625 0.985256 
0.431250 0.975000 0.984873 
0.431250 0.984375 0.984483 
0.431250 0.993750 0.984087 
0.431250 1.003125 0.983684 
0.431250 1.012500 0.983275 
0.431250 1.021875 0.982858 
0.431250 1.031250 0.982435 
0.431250 1.040625 0.982005 
0.431250 1.050000 0.981569 
0.431250 1.059375 0.981125 
0.431250 1.068750 0.980674 
0.431250 1.078125 0.980215 
0.431250 1.087500 0.979750 
0.431250 1.096875 0.979277 
0.431250 1.106250 0.978796 
0.431250 1.115625 0.978308 
0.431250 1.125000 0.977813 
0.431250 1.134375 0.977309 
0.431250 1.143750 0.976798 
0.431250 1.153125 0.976279 
0.431250 1.162500 0.975752 
0.431250 1.171875 0.975217 
0.431250 1.181250 0.974674 
0.431250 1.190625 0.974122 
0.431250 1.200000 0.973562 
0.437500 0.009375 0.999687 
0.437500 0.018750 0.999720 
0.437500 0.028125 0.999751 
0.437500 0.037500 0.999779 
0.437500 0.046875 0.999804 
0.437500 0.056250 0.999827 
0.437500 0.065625 0.999848 
0.437500 0.075000 0.999865 
0.437500 0.084375 0.999880 
0.437500 0.093750 0.999893 
0.437500 0.103125 0.999903 
0.437500 0.112500 0.999910 
0.437500 0.121875 0.999914 
0.437500 0.131250 0.999916 
0.437500 0.140625 0.999915 
0.437500 0.150000 0.999911 
0.437500 0.159375 0.999904 
0.437500 0.168750 0.999894 
0.437500 0.178125 0.999882 
0.437500 0.187500 0.999867 
0.437500 0.196875 0.999848 
0.437500 0.206250 0.999827 
0.437500 0.215625 0.999803 
0.437500 0.225000 0.999776 
0.437500 0.234375 0.999746 
0.437500 0.243750 0.999713 
0.437500 0.253125 0.999677 
0.437500 0.262500 0.999637 
0.437500 0.271875 0.999595 
0.437500 0.281250 0.999549 
0.437500 0.290625 0.999501 
0.437500 0.300000 0.999449 
0.437500 0.309375 0.999394 
0.437500 0.318750 0.999335 
0.437500 0.328125 0.999273 
0.437500 0.337500 0.999209 
0.437500 0.346875 0.999140 
0.437500 0.356250 0.999069 
0.437500 0.365625 0.998994 
0.437500 0.375000 0.998915 
0.437500 0.384375 0.998833 
0.437500 0.393750 0.998748 
0.437500 0.403125 0.998659 
0.437500 0.412500 0.998566 
0.437500 0.421875 0.998470 
0.437500 0.431250 0.998371 
0.437500 0.440625 0.998268 
0.437500 0.450000 0.998161 
0.437500 0.459375 0.998050 
0.437500 0.468750 0.997936 
0.437500 0.478125 0.997817 
0.437500 0.487500 0.997695 
0.437500 0.496875 0.997570 
0.437500 0.506250 0.997440 
0.437500 0.515625 0.997306 
0.437500 0.525000 0.997169 
0.437500 0.534375 0.997027 
0.437500 0.543750 0.996882 
0.437500 0.553125 0.996732 
0.437500 0.562500 0.996578 
0.437500 0.571875 0.996420 
0.437500 0.581250 0.996258 
0.437500 0.590625 0.996092 
0.437500 0.600000 0.995922 
0.437500 0.609375 0.995747 
0.437500 0.618750 0.995568 
0.437500 0.628125 0.995384 
0.437500 0.637500 0.995197 
0.437500 0.646875 0.995004 
0.437500 0.656250 0.994808 
0.437500 0.665625 0.994606 
0.437500 0.675000 0.994400 
0.437500 0.684375 0.994190 
0.437500 0.693750 0.993974 
0.437500 0.703125 0.993754 
0.437500 0.712500 0.993530 
0.437500 0.721875 0.993300 
0.437500 0.731250 0.993066 
0.437500 0.740625 0.992827 
0.437500 0.750000 0.992582 
0.437500 0.759375 0.992333 
0.437500 0.768750 0.992079 
0.437500 0.778125 0.991819 
0.437500 0.787500 0.991555 
0.437500 0.796875 0.991285 
0.437500 0.806250 0.991010 
0.437500 0.815625 0.990730 
0.437500 0.825000 0.990444 
0.437500 0.834375 0.990153 
0.437500 0.843750 0.989856 
0.437500 0.853125 0.989554 
0.437500 0.862500 0.989247 
0.437500 0.871875 0.988933 
0.437500 0.881250 0.988614 
0.437500 0.890625 0.988289 
0.437500 0.900000 0.987959 
0.437500 0.909375 0.987622 
0.437500 0.918750 0.987280 
0.437500 0.928125 0.986932 
0.437500 0.937500 0.986577 
0.437500 0.946875 0.986216 
0.437500 0.956250 0.985850 
0.437500 0.965625 0.985476 
0.437500 0.975000 0.985097 
0.437500 0.984375 0.984711 
0.437500 0.993750 0.984319 
0.437500 1.003125 0.983920 
0.437500 1.012500 0.983514 
0.437500 1.021875 0.983102 
0.437500 1.031250 0.982683 
0.437500 1.040625 0.982257 
0.437500 1.050000 0.981825 
0.437500 1.059375 0.981385 
0.437500 1.068750 0.980938 
0.437500 1.078125 0.980484 
0.437500 1.087500 0.980023 
0.437500 1.096875 0.979554 
0.437500 1.106250 0.979078 
0.437500 1.115625 0.978595 
0.437500 1.125000 0.978104 
0.437500 1.134375 0.977605 
0.437500 1.143750 0.977099 
0.437500 1.153125 0.976584 
0.437500 1.162500 0.976062 
0.437500 1.171875 0.975532 
0.437500 1.181250 0.974993 
0.437500 1.190625 0.974447 
0.437500 1.200000 0.973892 
0.443750 0.009375 0.999662 
0.443750 0.018750 0.999697 
0.443750 0.028125 0.999729 
0.443750 0.037500 0.999759 
0.443750 0.046875 0.999786 
0.443750 0.056250 0.999810 
0.443750 0.065625 0.999832 
0.443750 0.075000 0.999851 
0.443750 0.084375 0.999868 
0.443750 0.093750 0.999882 
0.443750 0.103125 0.999893 
0.443750 0.112500 0.999902 
0.443750 0.121875 0.999908 
0.443750 0.131250 0.999911 
0.443750 0.140625 0.999912 
0.443750 0.150000 0.999910 
0.443750 0.159375 0.999904 
0.443750 0.168750 0.999897 
0.443750 0.178125 0.999886 
0.443750 0.187500 0.999872 
0.443750 0.196875 0.999856 
0.443750 0.206250 0.999836 
0.443750 0.215625 0.999814 
0.443750 0.225000 0.999788 
0.443750 0.234375 0.999760 
0.443750 0.243750 0.999729 
0.443750 0.253125 0.999694 
0.443750 0.262500 0.999657 
0.443750 0.271875 0.999616 
0.443750 0.281250 0.999573 
0.443750 0.290625 0.999526 
0.443750 0.300000 0.999476 
0.443750 0.309375 0.999423 
0.443750 0.318750 0.999366 
0.443750 0.328125 0.999306 
0.443750 0.337500 0.999243 
0.443750 0.346875 0.999177 
0.443750 0.356250 0.999107 
0.443750 0.365625 0.999034 
0.443750 0.375000 0.998958 
0.443750 0.384375 0.998878 
0.443750 0.393750 0.998795 
0.443750 0.403125 0.998708 
0.443750 0.412500 0.998618 
0.443750 0.421875 0.998524 
0.443750 0.431250 0.998426 
0.443750 0.440625 0.998325 
0.443750 0.450000 0.998220 
0.443750 0.459375 0.998112 
0.443750 0.468750 0.998000 
0.443750 0.478125 0.997884 
0.443750 0.487500 0.997764 
0.443750 0.496875 0.997641 
0.443750 0.506250 0.997513 
0.443750 0.515625 0.997382 
0.443750 0.525000 0.997247 
0.443750 0.534375 0.997107 
0.443750 0.543750 0.996964 
0.443750 0.553125 0.996817 
0.443750 0.562500 0.996666 
0.443750 0.571875 0.996510 
0.443750 0.581250 0.996351 
0.443750 0.590625 0.996187 
0.443750 0.600000 0.996019 
0.443750 0.609375 0.995847 
0.443750 0.618750 0.995671 
0.443750 0.628125 0.995490 
0.443750 0.637500 0.995304 
0.443750 0.646875 0.995115 
0.443750 0.656250 0.994921 
0.443750 0.665625 0.994722 
0.443750 0.675000 0.994519 
0.443750 0.684375 0.994311 
0.443750 0.693750 0.994098 
0.443750 0.703125 0.993881 
0.443750 0.712500 0.993659 
0.443750 0.721875 0.993433 
0.443750 0.731250 0.993201 
0.443750 0.740625 0.992965 
0.443750 0.750000 0.992724 
0.443750 0.759375 0.992477 
0.443750 0.768750 0.992226 
0.443750 0.778125 0.991970 
0.443750 0.787500 0.991708 
0.443750 0.796875 0.991442 
0.443750 0.806250 0.991170 
0.443750 0.815625 0.990893 
0.443750 0.825000 0.990610 
0.443750 0.834375 0.990322 
0.443750 0.843750 0.990029 
0.443750 0.853125 0.989730 
0.443750 0.862500 0.989426 
0.443750 0.871875 0.989116 
0.443750 0.881250 0.988800 
0.443750 0.890625 0.988479 
0.443750 0.900000 0.988152 
0.443750 0.909375 0.987819 
0.443750 0.918750 0.987480 
0.443750 0.928125 0.987135 
0.443750 0.937500 0.986784 
0.443750 0.946875 0.986427 
0.443750 0.956250 0.986064 
0.443750 0.965625 0.985694 
0.443750 0.975000 0.985319 
0.443750 0.984375 0.984937 
0.443750 0.993750 0.984548 
0.443750 1.003125 0.984153 
0.443750 1.012500 0.983752 
0.443750 1.021875 0.983343 
0.443750 1.031250 0.982928 
0.443750 1.040625 0.982507 
0.443750 1.050000 0.982078 
0.443750 1.059375 0.981643 
0.443750 1.068750 0.981200 
0.443750 1.078125 0.980750 
0.443750 1.087500 0.980293 
0.443750 1.096875 0.979829 
0.443750 1.106250 0.979358 
0.443750 1.115625 0.978879 
0.443750 1.125000 0.978392 
0.443750 1.134375 0.977898 
0.443750 1.143750 0.977396 
0.443750 1.153125 0.976887 
0.443750 1.162500 0.976369 
0.443750 1.171875 0.975844 
0.443750 1.181250 0.975310 
0.443750 1.190625 0.974768 
0.443750 1.200000 0.974218 
0.450000 0.009375 0.999637 
0.450000 0.018750 0.999673 
0.450000 0.028125 0.999707 
0.450000 0.037500 0.999738 
0.450000 0.046875 0.999766 
0.450000 0.056250 0.999792 
0.450000 0.065625 0.999816 
0.450000 0.075000 0.999837 
0.450000 0.084375 0.999855 
0.450000 0.093750 0.999870 
0.450000 0.103125 0.999883 
0.450000 0.112500 0.999894 
0.450000 0.121875 0.999901 
0.450000 0.131250 0.999906 
0.450000 0.140625 0.999908 
0.450000 0.150000 0.999907 
0.450000 0.159375 0.999904 
0.450000 0.168750 0.999898 
0.450000 0.178125 0.999889 
0.450000 0.187500 0.999877 
0.450000 0.196875 0.999862 
0.450000 0.206250 0.999844 
0.450000 0.215625 0.999824 
0.450000 0.225000 0.999800 
0.450000 0.234375 0.999773 
0.450000 0.243750 0.999744 
0.450000 0.253125 0.999711 
0.450000 0.262500 0.999676 
0.450000 0.271875 0.999637 
0.450000 0.281250 0.999595 
0.450000 0.290625 0.999550 
0.450000 0.300000 0.999502 
0.450000 0.309375 0.999451 
0.450000 0.318750 0.999396 
0.450000 0.328125 0.999338 
0.450000 0.337500 0.999277 
0.450000 0.346875 0.999213 
0.450000 0.356250 0.999145 
0.450000 0.365625 0.999074 
0.450000 0.375000 0.999000 
0.450000 0.384375 0.998922 
0.450000 0.393750 0.998841 
0.450000 0.403125 0.998756 
0.450000 0.412500 0.998668 
0.450000 0.421875 0.998576 
0.450000 0.431250 0.998480 
0.450000 0.440625 0.998382 
0.450000 0.450000 0.998279 
0.450000 0.459375 0.998173 
0.450000 0.468750 0.998063 
0.450000 0.478125 0.997949 
0.450000 0.487500 0.997831 
0.450000 0.496875 0.997710 
0.450000 0.506250 0.997585 
0.450000 0.515625 0.997456 
0.450000 0.525000 0.997323 
0.450000 0.534375 0.997186 
0.450000 0.543750 0.997046 
0.450000 0.553125 0.996901 
0.450000 0.562500 0.996752 
0.450000 0.571875 0.996599 
0.450000 0.581250 0.996442 
0.450000 0.590625 0.996281 
0.450000 0.600000 0.996115 
0.450000 0.609375 0.995946 
0.450000 0.618750 0.995772 
0.450000 0.628125 0.995593 
0.450000 0.637500 0.995411 
0.450000 0.646875 0.995224 
0.450000 0.656250 0.995032 
0.450000 0.665625 0.994836 
0.450000 0.675000 0.994636 
0.450000 0.684375 0.994431 
0.450000 0.693750 0.994221 
0.450000 0.703125 0.994006 
0.450000 0.712500 0.993787 
0.450000 0.721875 0.993563 
0.450000 0.731250 0.993335 
0.450000 0.740625 0.993101 
0.450000 0.750000 0.992863 
0.450000 0.759375 0.992620 
0.450000 0.768750 0.992371 
0.450000 0.778125 0.992118 
0.450000 0.787500 0.991860 
0.450000 0.796875 0.991596 
0.450000 0.806250 0.991327 
0.450000 0.815625 0.991053 
0.450000 0.825000 0.990774 
0.450000 0.834375 0.990489 
0.450000 0.843750 0.990199 
0.450000 0.853125 0.989904 
0.450000 0.862500 0.989603 
0.450000 0.871875 0.989296 
0.450000 0.881250 0.988984 
0.450000 0.890625 0.988666 
0.450000 0.900000 0.988342 
0.450000 0.909375 0.988013 
0.450000 0.918750 0.987677 
0.450000 0.928125 0.987336 
0.450000 0.937500 0.986989 
0.450000 0.946875 0.986635 
0.450000 0.956250 0.986276 
0.450000 0.965625 0.985910 
0.450000 0.975000 0.985538 
0.450000 0.984375 0.985160 
0.450000 0.993750 0.984775 
0.450000 1.003125 0.984384 
0.450000 1.012500 0.983987 
0.450000 1.021875 0.983582 
0.450000 1.031250 0.983171 
0.450000 1.040625 0.982754 
0.450000 1.050000 0.982329 
0.450000 1.059375 0.981898 
0.450000 1.068750 0.981460 
0.450000 1.078125 0.981014 
0.450000 1.087500 0.980561 
0.450000 1.096875 0.980102 
0.450000 1.106250 0.979635 
0.450000 1.115625 0.979160 
0.450000 1.125000 0.978678 
0.450000 1.134375 0.978188 
0.450000 1.143750 0.977691 
0.450000 1.153125 0.977186 
0.450000 1.162500 0.976673 
0.450000 1.171875 0.976153 
0.450000 1.181250 0.975624 
0.450000 1.190625 0.975087 
0.450000 1.200000 0.974542 
0.456250 0.009375 0.999611 
0.456250 0.018750 0.999648 
0.456250 0.028125 0.999683 
0.456250 0.037500 0.999716 
0.456250 0.046875 0.999746 
0.456250 0.056250 0.999773 
0.456250 0.065625 0.999798 
0.456250 0.075000 0.999821 
0.456250 0.084375 0.999840 
0.456250 0.093750 0.999858 
0.456250 0.103125 0.999872 
0.456250 0.112500 0.999884 
0.456250 0.121875 0.999893 
0.456250 0.131250 0.999900 
0.456250 0.140625 0.999903 
0.456250 0.150000 0.999904 
0.456250 0.159375 0.999903 
0.456250 0.168750 0.999898 
0.456250 0.178125 0.999891 
0.456250 0.187500 0.999880 
0.456250 0.196875 0.999867 
0.456250 0.206250 0.999851 
0.456250 0.215625 0.999832 
0.456250 0.225000 0.999811 
0.456250 0.234375 0.999786 
0.456250 0.243750 0.999758 
0.456250 0.253125 0.999727 
0.456250 0.262500 0.999693 
0.456250 0.271875 0.999656 
0.456250 0.281250 0.999616 
0.456250 0.290625 0.999573 
0.456250 0.300000 0.999527 
0.456250 0.309375 0.999477 
0.456250 0.318750 0.999425 
0.456250 0.328125 0.999369 
0.456250 0.337500 0.999310 
0.456250 0.346875 0.999248 
0.456250 0.356250 0.999182 
0.456250 0.365625 0.999113 
0.456250 0.375000 0.999040 
0.456250 0.384375 0.998965 
0.456250 0.393750 0.998885 
0.456250 0.403125 0.998803 
0.456250 0.412500 0.998716 
0.456250 0.421875 0.998627 
0.456250 0.431250 0.998533 
0.456250 0.440625 0.998437 
0.456250 0.450000 0.998336 
0.456250 0.459375 0.998232 
0.456250 0.468750 0.998124 
0.456250 0.478125 0.998013 
0.456250 0.487500 0.997897 
0.456250 0.496875 0.997778 
0.456250 0.506250 0.997656 
0.456250 0.515625 0.997529 
0.456250 0.525000 0.997398 
0.456250 0.534375 0.997264 
0.456250 0.543750 0.997125 
0.456250 0.553125 0.996983 
0.456250 0.562500 0.996837 
0.456250 0.571875 0.996686 
0.456250 0.581250 0.996531 
0.456250 0.590625 0.996373 
0.456250 0.600000 0.996210 
0.456250 0.609375 0.996043 
0.456250 0.618750 0.995871 
0.456250 0.628125 0.995695 
0.456250 0.637500 0.995515 
0.456250 0.646875 0.995331 
0.456250 0.656250 0.995142 
0.456250 0.665625 0.994949 
0.456250 0.675000 0.994751 
0.456250 0.684375 0.994549 
0.456250 0.693750 0.994342 
0.456250 0.703125 0.994130 
0.456250 0.712500 0.993914 
0.456250 0.721875 0.993693 
0.456250 0.731250 0.993467 
0.456250 0.740625 0.993236 
0.456250 0.750000 0.993001 
0.456250 0.759375 0.992760 
0.456250 0.768750 0.992515 
0.456250 0.778125 0.992265 
0.456250 0.787500 0.992009 
0.456250 0.796875 0.991749 
0.456250 0.806250 0.991483 
0.456250 0.815625 0.991212 
0.456250 0.825000 0.990936 
0.456250 0.834375 0.990655 
0.456250 0.843750 0.990368 
0.456250 0.853125 0.990075 
0.456250 0.862500 0.989778 
0.456250 0.871875 0.989474 
0.456250 0.881250 0.989166 
0.456250 0.890625 0.988851 
0.456250 0.900000 0.988531 
0.456250 0.909375 0.988205 
0.456250 0.918750 0.987873 
0.456250 0.928125 0.987535 
0.456250 0.937500 0.987191 
0.456250 0.946875 0.986842 
0.456250 0.956250 0.986486 
0.456250 0.965625 0.986124 
0.456250 0.975000 0.985756 
0.456250 0.984375 0.985381 
0.456250 0.993750 0.985000 
0.456250 1.003125 0.984613 
0.456250 1.012500 0.984219 
0.456250 1.021875 0.983819 
0.456250 1.031250 0.983412 
0.456250 1.040625 0.982998 
0.456250 1.050000 0.982578 
0.456250 1.059375 0.982151 
0.456250 1.068750 0.981716 
0.456250 1.078125 0.981275 
0.456250 1.087500 0.980827 
0.456250 1.096875 0.980371 
0.456250 1.106250 0.979909 
0.456250 1.115625 0.979439 
0.456250 1.125000 0.978961 
0.456250 1.134375 0.978476 
0.456250 1.143750 0.977983 
0.456250 1.153125 0.977483 
0.456250 1.162500 0.976975 
0.456250 1.171875 0.976459 
0.456250 1.181250 0.975935 
0.456250 1.190625 0.975403 
0.456250 1.200000 0.974863 
0.462500 0.009375 0.999584 
0.462500 0.018750 0.999623 
0.462500 0.028125 0.999659 
0.462500 0.037500 0.999693 
0.462500 0.046875 0.999725 
0.462500 0.056250 0.999754 
0.462500 0.065625 0.999780 
0.462500 0.075000 0.999804 
0.462500 0.084375 0.999825 
0.462500 0.093750 0.999844 
0.462500 0.103125 0.999860 
0.462500 0.112500 0.999874 
0.462500 0.121875 0.999884 
0.462500 0.131250 0.999892 
0.462500 0.140625 0.999898 
0.462500 0.150000 0.999900 
0.462500 0.159375 0.999900 
0.462500 0.168750 0.999897 
0.462500 0.178125 0.999891 
0.462500 0.187500 0.999883 
0.462500 0.196875 0.999871 
0.462500 0.206250 0.999857 
0.462500 0.215625 0.999840 
0.462500 0.225000 0.999820 
0.462500 0.234375 0.999797 
0.462500 0.243750 0.999771 
0.462500 0.253125 0.999742 
0.462500 0.262500 0.999710 
0.462500 0.271875 0.999675 
0.462500 0.281250 0.999636 
0.462500 0.290625 0.999595 
0.462500 0.300000 0.999551 
0.462500 0.309375 0.999503 
0.462500 0.318750 0.999453 
0.462500 0.328125 0.999399 
0.462500 0.337500 0.999341 
0.462500 0.346875 0.999281 
0.462500 0.356250 0.999217 
0.462500 0.365625 0.999150 
0.462500 0.375000 0.999080 
0.462500 0.384375 0.999006 
0.462500 0.393750 0.998929 
0.462500 0.403125 0.998848 
0.462500 0.412500 0.998764 
0.462500 0.421875 0.998676 
0.462500 0.431250 0.998585 
0.462500 0.440625 0.998490 
0.462500 0.450000 0.998392 
0.462500 0.459375 0.998290 
0.462500 0.468750 0.998184 
0.462500 0.478125 0.998075 
0.462500 0.487500 0.997962 
0.462500 0.496875 0.997845 
0.462500 0.506250 0.997725 
0.462500 0.515625 0.997600 
0.462500 0.525000 0.997472 
0.462500 0.534375 0.997340 
0.462500 0.543750 0.997204 
0.462500 0.553125 0.997064 
0.462500 0.562500 0.996920 
0.462500 0.571875 0.996772 
0.462500 0.581250 0.996619 
0.462500 0.590625 0.996463 
0.462500 0.600000 0.996303 
0.462500 0.609375 0.996138 
0.462500 0.618750 0.995969 
0.462500 0.628125 0.995796 
0.462500 0.637500 0.995618 
0.462500 0.646875 0.995437 
0.462500 0.656250 0.995250 
0.462500 0.665625 0.995060 
0.462500 0.675000 0.994865 
0.462500 0.684375 0.994665 
0.462500 0.693750 0.994461 
0.462500 0.703125 0.994252 
0.462500 0.712500 0.994038 
0.462500 0.721875 0.993820 
0.462500 0.731250 0.993597 
0.462500 0.740625 0.993369 
0.462500 0.750000 0.993137 
0.462500 0.759375 0.992899 
0.462500 0.768750 0.992657 
0.462500 0.778125 0.992410 
0.462500 0.787500 0.992157 
0.462500 0.796875 0.991900 
0.462500 0.806250 0.991637 
0.462500 0.815625 0.991369 
0.462500 0.825000 0.991096 
0.462500 0.834375 0.990818 
0.462500 0.843750 0.990534 
0.462500 0.853125 0.990245 
0.462500 0.862500 0.989951 
0.462500 0.871875 0.989651 
0.462500 0.881250 0.989345 
0.462500 0.890625 0.989034 
0.462500 0.900000 0.988717 
0.462500 0.909375 0.988395 
0.462500 0.918750 0.988066 
0.462500 0.928125 0.987732 
0.462500 0.937500 0.987392 
0.462500 0.946875 0.987046 
0.462500 0.956250 0.986693 
0.462500 0.965625 0.986335 
0.462500 0.975000 0.985971 
0.462500 0.984375 0.985600 
0.462500 0.993750 0.985223 
0.462500 1.003125 0.984839 
0.462500 1.012500 0.984450 
0.462500 1.021875 0.984053 
0.462500 1.031250 0.983650 
0.462500 1.040625 0.983241 
0.462500 1.050000 0.982824 
0.462500 1.059375 0.982401 
0.462500 1.068750 0.981971 
0.462500 1.078125 0.981534 
0.462500 1.087500 0.981090 
0.462500 1.096875 0.980639 
0.462500 1.106250 0.980180 
0.462500 1.115625 0.979714 
0.462500 1.125000 0.979241 
0.462500 1.134375 0.978761 
0.462500 1.143750 0.978273 
0.462500 1.153125 0.977777 
0.462500 1.162500 0.977274 
0.462500 1.171875 0.976762 
0.462500 1.181250 0.976243 
0.462500 1.190625 0.975716 
0.462500 1.200000 0.975181 
0.468750 0.009375 0.999556 
0.468750 0.018750 0.999596 
0.468750 0.028125 0.999634 
0.468750 0.037500 0.999670 
0.468750 0.046875 0.999703 
0.468750 0.056250 0.999733 
0.468750 0.065625 0.999761 
0.468750 0.075000 0.999787 
0.468750 0.084375 0.999809 
0.468750 0.093750 0.999829 
0.468750 0.103125 0.999847 
0.468750 0.112500 0.999862 
0.468750 0.121875 0.999874 
0.468750 0.131250 0.999884 
0.468750 0.140625 0.999891 
0.468750 0.150000 0.999895 
0.468750 0.159375 0.999897 
0.468750 0.168750 0.999895 
0.468750 0.178125 0.999891 
0.468750 0.187500 0.999884 
0.468750 0.196875 0.999875 
0.468750 0.206250 0.999862 
0.468750 0.215625 0.999847 
0.468750 0.225000 0.999828 
0.468750 0.234375 0.999807 
0.468750 0.243750 0.999783 
0.468750 0.253125 0.999755 
0.468750 0.262500 0.999725 
0.468750 0.271875 0.999692 
0.468750 0.281250 0.999656 
0.468750 0.290625 0.999616 
0.468750 0.300000 0.999574 
0.468750 0.309375 0.999528 
0.468750 0.318750 0.999479 
0.468750 0.328125 0.999427 
